Sequence,Modality,ATE_Trans_RMSE,ATE_Trans_Mean,ATE_Trans_Median,ATE_Trans_Min,ATE_Trans_Max,RPE_Trans_RMSE,RPE_Trans_Mean,RPE_Trans_Median,RPE_Trans_Min,RPE_Trans_Max,RPE_Rot_RMSE,RPE_Rot_Mean,RPE_Rot_Median,RPE_Rot_Min,RPE_Rot_Max
1)ORC-sun-2014-05-14-13-46-12,mono,5.851197,5.045527,4.896768,0.187039,13.116359,0.539143,0.462863,0.400325,0.114023,1.52211,1.142842,0.720823,0.365662,0.038221,4.669553
