,rmse,mean,median,std,min,max,sse
estimation.tum,0.45930833538156923,0.36524958062090085,0.2542388868761306,0.2784903783028134,0.11182247921646572,1.7935420833043534,44.09150671275651
2014-05-14-sunny-traj-history.txt,0.653359385196886,0.49994574534329284,0.3929798504033435,0.42063373371377655,0.001768080749229962,4.167556412197905,1155.5600622106767
matched_ref_proxy_est.tum.txt,0.0023565797352754214,6.322841681886901e-05,1.5881867761018131e-21,0.002355731354806264,0.0,0.09072732567424213,0.016205019766138043
