ds,vmin,vmax,Rwindow,threshold,match_runtime_sec,rank_score,score_valid,score_corr,score_mae,valid_count,invalid_count,valid_ratio,mae,norm_mae,corr,nan_quality_count,core_frame_start,core_frame_end_exclusive,core_total_count,core_valid_count,core_valid_ratio,core_mae,core_norm_mae,core_corr
30,0.5,1.5,30,0.9,16.0919,0.8223951343809615,0.6066308243727598,0.9990244458994965,0.9986765670228057,677,439,0.6066308243727598,1.4756277695716395,0.0013234329771942956,0.9990244458994965,30,15,1101,1086,1086,1.0,73.02854511970534,0.06549645302215726,0.8420236669152105
20,0.8,1.2,50,0.9,12.0312,0.8200447140807106,0.6021505376344086,0.9984836899722913,0.9978899743754004,672,444,0.6021505376344086,2.3526785714285716,0.0021100256245996157,0.9984836899722913,20,10,1106,1096,1096,1.0,74.89324817518248,0.06716883244410984,0.8124586065779237
50,0.3,2.0,10,0.9,40.1836,0.819219662991567,0.600358422939068,0.9980269302669376,0.9989840037480757,670,446,0.600358422939068,1.1328358208955225,0.0010159962519242355,0.9980269302669376,50,25,1091,1066,1066,1.0,74.04221388367729,0.0664055729898451,0.8420765668254723
20,0.8,1.2,30,0.9,12.1291,0.812402951636507,0.5851254480286738,0.9984957875850188,0.997987899930641,653,463,0.5851254480286738,2.243491577335375,0.0020121000693590807,0.9984957875850188,20,10,1106,1096,1096,1.0,74.89324817518248,0.06716883244410984,0.8124586065779237
50,0.8,1.2,50,0.8,16.3162,0.8092376928324887,0.5761648745519713,0.9999987132703353,0.9997600931731165,643,473,0.5761648745519713,0.26749611197511663,0.0002399068268835127,0.9999987132703353,50,25,1091,1066,1066,1.0,23.455909943714822,0.02103669053247966,0.9609322352922657
10,0.5,1.5,10,1.0,11.704,0.8089858979498393,0.9910394265232975,0.5849700975018914,0.8602007800906591,1106,10,0.9910394265232975,155.876130198915,0.13979921990934083,0.5849700975018914,10,5,1111,1106,1106,1.0,155.876130198915,0.13979921990934083,0.5849700975018914
10,0.5,1.5,30,1.0,11.5487,0.8089858979498393,0.9910394265232975,0.5849700975018914,0.8602007800906591,1106,10,0.9910394265232975,155.876130198915,0.13979921990934083,0.5849700975018914,10,5,1111,1106,1106,1.0,155.876130198915,0.13979921990934083,0.5849700975018914
10,0.5,1.5,50,1.0,11.5741,0.8089858979498393,0.9910394265232975,0.5849700975018914,0.8602007800906591,1106,10,0.9910394265232975,155.876130198915,0.13979921990934083,0.5849700975018914,10,5,1111,1106,1106,1.0,155.876130198915,0.13979921990934083,0.5849700975018914
30,0.5,1.5,10,0.9,16.1667,0.8079454436598611,0.5743727598566308,0.9990520892521431,0.9990457734901325,641,475,0.5743727598566308,1.06396255850234,0.0009542265098675695,0.9990520892521431,30,15,1101,1086,1086,1.0,73.02854511970534,0.06549645302215726,0.8420236669152105
20,0.8,1.2,10,0.9,12.2183,0.8039519637845894,0.5663082437275986,0.9984994178358992,0.9980899131520691,632,484,0.5663082437275986,2.1297468354430378,0.0019100868479309755,0.9984994178358992,20,10,1106,1096,1096,1.0,74.89324817518248,0.06716883244410984,0.8124586065779237
50,0.8,1.2,30,0.8,16.3289,0.8019819672690383,0.5600358422939068,0.9999990798968832,0.9997747085201794,625,491,0.5600358422939068,0.2512,0.00022529147982062778,0.9999990798968832,50,25,1091,1066,1066,1.0,23.455909943714822,0.02103669053247966,0.9609322352922657
50,0.8,1.2,10,0.8,16.397,0.7939178914302332,0.5421146953405018,0.9999990821530443,0.9997776377719305,605,511,0.5421146953405018,0.24793388429752067,0.00022236222806952527,0.9999990821530443,50,25,1091,1066,1066,1.0,23.455909943714822,0.02103669053247966,0.9609322352922657
30,0.3,2.0,50,0.9,19.3602,0.7851033433309863,0.5313620071684588,0.9914110022207684,0.9961735947791499,593,523,0.5313620071684588,4.266441821247892,0.0038264052208501274,0.9914110022207684,30,15,1101,1086,1086,1.0,99.67771639042357,0.08939705505867585,0.7565944408611794
20,0.5,1.5,50,0.9,13.4172,0.7829980748123679,0.5232974910394266,0.995203363902369,0.9962190552245224,584,532,0.5232974910394266,4.215753424657534,0.0037809447754776093,0.995203363902369,20,10,1106,1096,1096,1.0,96.08576642335767,0.08617557526758535,0.777837648271267
30,0.3,2.0,30,0.9,19.4112,0.7822861676657811,0.525089605734767,0.9913928711036938,0.9962579776243897,586,530,0.525089605734767,4.17235494880546,0.0037420223756102784,0.9913928711036938,30,15,1101,1086,1086,1.0,99.67771639042357,0.08939705505867585,0.7565944408611794
20,0.5,1.5,30,0.9,13.2105,0.7789826007349918,0.514336917562724,0.9952155338284109,0.9962984953360103,574,542,0.514336917562724,4.127177700348432,0.0037015046639896254,0.9952155338284109,20,10,1106,1096,1096,1.0,96.08576642335767,0.08617557526758535,0.777837648271267
30,0.8,1.2,50,0.8,12.8263,0.7765066984716997,0.503584229390681,0.9999762575799679,0.9993552814260409,562,554,0.503584229390681,0.7188612099644128,0.0006447185739591147,0.9999762575799679,30,15,1101,1086,1086,1.0,58.270718232044196,0.05226073384039838,0.8502380324172489
30,0.3,2.0,10,0.9,19.7048,0.7758874978330401,0.5098566308243727,0.9922182078464594,0.9970982054899241,569,547,0.5098566308243727,3.235500878734622,0.0029017945100758944,0.9922182078464594,30,15,1101,1086,1086,1.0,99.67771639042357,0.08939705505867585,0.7565944408611794
20,0.5,1.5,10,0.9,13.2047,0.7737493357284799,0.5026881720430108,0.9952220145289576,0.9963390166502801,561,555,0.5026881720430108,4.081996434937611,0.003660983349719831,0.9952220145289576,20,10,1106,1096,1096,1.0,96.08576642335767,0.08617557526758535,0.777837648271267
50,0.5,1.5,30,0.8,23.9556,0.7721487875833675,0.49372759856630827,0.9999992253860491,0.9998111871607269,551,565,0.49372759856630827,0.21052631578947367,0.00018881283927307056,0.9999992253860491,50,25,1091,1066,1066,1.0,48.9155722326454,0.04387046837008556,0.9141138392683531
50,0.5,1.5,50,0.8,23.9595,0.7721487875833675,0.49372759856630827,0.9999992253860491,0.9998111871607269,551,565,0.49372759856630827,0.21052631578947367,0.00018881283927307056,0.9999992253860491,50,25,1091,1066,1066,1.0,48.9155722326454,0.04387046837008556,0.9141138392683531
30,0.8,1.2,30,0.8,13.0558,0.770484082132888,0.49014336917562723,0.9999852145153001,0.9995032013182381,547,569,0.49014336917562723,0.5539305301645339,0.0004967986817619138,0.9999852145153001,30,15,1101,1086,1086,1.0,58.270718232044196,0.05226073384039838,0.8502380324172489
50,0.5,1.5,10,0.8,24.2083,0.7701326455926443,0.489247311827957,0.9999992254096736,0.9998111007079616,546,570,0.489247311827957,0.21062271062271062,0.00018889929203830548,0.9999992254096736,50,25,1091,1066,1066,1.0,48.9155722326454,0.04387046837008556,0.9141138392683531
10,0.8,1.2,50,0.9,11.2309,0.7646568113042445,0.507168458781362,0.971658332616771,0.9851178120394872,566,550,0.507168458781362,16.593639575971732,0.014882187960512765,0.971658332616771,10,5,1111,1106,1106,1.0,128.06781193490053,0.11485902415686146,0.6644456131519431
10,0.8,1.2,30,0.9,11.4005,0.7622236775542093,0.5017921146953405,0.9716476452504464,0.9850544522741832,560,556,0.5017921146953405,16.664285714285715,0.014945547725816785,0.9716476452504464,10,5,1111,1106,1106,1.0,128.06781193490053,0.11485902415686146,0.6644456131519431
30,0.8,1.2,10,0.8,13.1497,0.7588375996087658,0.46415770609318996,0.9999990372046903,0.9997801132330281,518,598,0.46415770609318996,0.24517374517374518,0.00021988676697196877,0.9999990372046903,30,15,1101,1086,1086,1.0,58.270718232044196,0.05226073384039838,0.8502380324172489
10,0.8,1.2,10,0.9,11.4054,0.7537259522789698,0.4829749103942652,0.9716263176073148,0.9849114370574973,539,577,0.4829749103942652,16.823747680890538,0.015088562942502725,0.9716263176073148,10,5,1111,1106,1106,1.0,128.06781193490053,0.11485902415686146,0.6644456131519431
20,0.8,1.2,50,0.8,12.0312,0.7453986166889852,0.4345878136200717,0.9999423777463297,0.9990476630761407,485,631,0.4345878136200717,1.0618556701030928,0.000952336923859276,0.9999423777463297,20,10,1106,1096,1096,1.0,74.89324817518248,0.06716883244410984,0.8124586065779237
50,0.3,2.0,30,0.8,39.9311,0.7451365640503231,0.4336917562724014,0.9999993339320754,0.9998369343660823,484,632,0.4336917562724014,0.18181818181818182,0.00016306563391765185,0.9999993339320754,50,25,1091,1066,1066,1.0,74.04221388367729,0.0664055729898451,0.8420765668254723
