ds,vmin,vmax,Rwindow,threshold,match_runtime_sec,rank_score,score_valid,score_corr,score_mae,valid_count,invalid_count,valid_ratio,mae,norm_mae,corr,nan_quality_count,core_frame_start,core_frame_end_exclusive,core_total_count,core_valid_count,core_valid_ratio,core_mae,core_norm_mae,core_corr
10,0.8,1.2,10,1.0,9.3703,0.9959510779632931,0.9910394265232975,0.9999902694559112,0.9999148549696316,1106,10,0.9910394265232975,0.0949367088607595,8.514503036839417e-05,0.9999902694559112,10,5,1111,1106,1106,1.0,0.0949367088607595,8.514503036839417e-05,0.9999902694559112
10,0.5,1.5,10,1.0,9.6508,0.9959510779632931,0.9910394265232975,0.9999902694559112,0.9999148549696316,1106,10,0.9910394265232975,0.0949367088607595,8.514503036839417e-05,0.9999902694559112,10,5,1111,1106,1106,1.0,0.0949367088607595,8.514503036839417e-05,0.9999902694559112
10,0.3,2.0,10,1.0,10.2285,0.9959510779632931,0.9910394265232975,0.9999902694559112,0.9999148549696316,1106,10,0.9910394265232975,0.0949367088607595,8.514503036839417e-05,0.9999902694559112,10,5,1111,1106,1106,1.0,0.0949367088607595,8.514503036839417e-05,0.9999902694559112
10,0.8,1.2,30,1.0,9.5228,0.9959510779632931,0.9910394265232975,0.9999902694559112,0.9999148549696316,1106,10,0.9910394265232975,0.0949367088607595,8.514503036839417e-05,0.9999902694559112,10,5,1111,1106,1106,1.0,0.0949367088607595,8.514503036839417e-05,0.9999902694559112
10,0.5,1.5,30,1.0,9.6891,0.9959510779632931,0.9910394265232975,0.9999902694559112,0.9999148549696316,1106,10,0.9910394265232975,0.0949367088607595,8.514503036839417e-05,0.9999902694559112,10,5,1111,1106,1106,1.0,0.0949367088607595,8.514503036839417e-05,0.9999902694559112
10,0.3,2.0,30,1.0,10.1522,0.9959510779632931,0.9910394265232975,0.9999902694559112,0.9999148549696316,1106,10,0.9910394265232975,0.0949367088607595,8.514503036839417e-05,0.9999902694559112,10,5,1111,1106,1106,1.0,0.0949367088607595,8.514503036839417e-05,0.9999902694559112
10,0.8,1.2,50,0.8,9.4522,0.9959510779632931,0.9910394265232975,0.9999902694559112,0.9999148549696316,1106,10,0.9910394265232975,0.0949367088607595,8.514503036839417e-05,0.9999902694559112,10,5,1111,1106,1106,1.0,0.0949367088607595,8.514503036839417e-05,0.9999902694559112
10,0.8,1.2,50,0.9,9.4522,0.9959510779632931,0.9910394265232975,0.9999902694559112,0.9999148549696316,1106,10,0.9910394265232975,0.0949367088607595,8.514503036839417e-05,0.9999902694559112,10,5,1111,1106,1106,1.0,0.0949367088607595,8.514503036839417e-05,0.9999902694559112
10,0.8,1.2,50,1.0,9.4522,0.9959510779632931,0.9910394265232975,0.9999902694559112,0.9999148549696316,1106,10,0.9910394265232975,0.0949367088607595,8.514503036839417e-05,0.9999902694559112,10,5,1111,1106,1106,1.0,0.0949367088607595,8.514503036839417e-05,0.9999902694559112
10,0.5,1.5,50,0.8,9.7176,0.9959510779632931,0.9910394265232975,0.9999902694559112,0.9999148549696316,1106,10,0.9910394265232975,0.0949367088607595,8.514503036839417e-05,0.9999902694559112,10,5,1111,1106,1106,1.0,0.0949367088607595,8.514503036839417e-05,0.9999902694559112
