frame_id,x,y,yaw_rad
752,153.5691,-627.7859,-0.017535
753,154.9912,-627.8402,-0.003910
754,156.4132,-627.8945,0.009711
755,157.8131,-627.8809,0.009711
756,159.2130,-627.8673,0.009711
757,160.6128,-627.8537,0.009711
758,162.0127,-627.8401,0.009711
759,163.4126,-627.8265,0.009711
760,164.8125,-627.8129,0.026705
761,166.2123,-627.7993,0.056482
762,167.6122,-627.7857,0.086270
763,169.0121,-627.7721,0.116017
764,170.3759,-627.6132,0.116017
765,171.7397,-627.4543,0.116017
766,173.1035,-627.2953,0.116017
767,174.4673,-627.1364,0.127794
768,175.8310,-626.9775,0.146159
769,177.1948,-626.8185,0.164527
770,178.5586,-626.6596,0.182885
771,179.9764,-626.3974,0.182885
772,181.3941,-626.1352,0.182885
773,182.8118,-625.8730,0.182885
774,184.2296,-625.6107,0.182885
775,185.6473,-625.3485,0.182885
776,187.0650,-625.0863,0.182885
777,188.4827,-624.8241,0.182885
778,189.9005,-624.5619,0.182885
779,191.3182,-624.2997,0.215945
780,192.7359,-624.0375,0.287168
781,194.1537,-623.7753,0.358585
782,195.5714,-623.5131,0.429472
783,196.8215,-622.9405,0.429472
784,198.0716,-622.3680,0.429472
785,199.3217,-621.7955,0.429472
786,200.5718,-621.2230,0.429472
787,201.8219,-620.6504,0.429472
788,203.0720,-620.0779,0.429472
789,204.3221,-619.5054,0.429472
790,205.5722,-618.9329,0.461880
791,206.8223,-618.3603,0.513033
792,208.0724,-617.7878,0.564235
793,209.3225,-617.2153,0.615218
794,210.4865,-616.3927,0.615218
795,211.6505,-615.5701,0.615218
796,212.8144,-614.7475,0.615218
797,213.9784,-613.9249,0.615218
798,215.1424,-613.1023,0.615218
799,216.3063,-612.2797,0.615218
800,217.4703,-611.4571,0.615218
801,218.6343,-610.6346,0.615218
802,219.7982,-609.8120,0.634304
803,220.9622,-608.9894,0.671960
804,222.1262,-608.1668,0.709642
805,223.2902,-607.3442,0.747244
806,224.3855,-606.3294,0.747244
807,225.4808,-605.3146,0.743281
808,226.5761,-604.2999,0.717865
809,227.6714,-603.2851,0.626114
810,228.7668,-602.2703,0.409468
811,229.9048,-601.2938,0.110979
812,230.9021,-600.6516,-0.112582
813,231.8559,-600.3265,-0.256714
814,232.8632,-600.3011,-0.340563
815,234.0212,-600.5580,-0.382062
816,235.4271,-601.0798,-0.393477
817,236.7734,-601.6387,-0.393477
818,238.1198,-602.1976,-0.393477
819,239.4661,-602.7565,-0.393477
820,240.8124,-603.3154,-0.393477
821,242.1587,-603.8742,-0.393477
822,243.5050,-604.4331,-0.393477
823,244.8513,-604.9920,-0.393477
824,246.1976,-605.5509,-0.393477
825,247.5439,-606.1098,-0.393477
826,248.8902,-606.6687,-0.393477
827,250.2365,-607.2276,-0.393477
828,251.5828,-607.7864,-0.393477
829,252.9291,-608.3453,-0.393477
830,254.2754,-608.9042,-0.393477
831,255.6217,-609.4631,-0.393477
832,256.9680,-610.0220,-0.393477
833,258.3143,-610.5809,-0.393477
834,259.6606,-611.1398,-0.393477
835,261.0070,-611.6986,-0.393185
836,262.3533,-612.2575,-0.392506
837,263.6996,-612.8164,-0.391827
838,265.0459,-613.3753,-0.391148
839,266.3884,-613.9290,-0.391148
840,267.7310,-614.4826,-0.391148
841,269.0736,-615.0363,-0.391148
842,270.4161,-615.5900,-0.391148
843,271.7587,-616.1437,-0.391148
844,273.1013,-616.6973,-0.391148
845,274.4438,-617.2510,-0.391148
846,275.7864,-617.8047,-0.391148
847,277.1290,-618.3584,-0.391148
848,278.4715,-618.9120,-0.391148
849,279.8141,-619.4657,-0.391148
850,281.1567,-620.0194,-0.391148
851,282.4993,-620.5730,-0.391148
852,283.8418,-621.1267,-0.391148
853,285.1844,-621.6804,-0.391148
854,286.5270,-622.2341,-0.391148
855,287.8695,-622.7877,-0.391148
856,289.2121,-623.3414,-0.391148
857,290.5547,-623.8951,-0.391148
858,291.8972,-624.4487,-0.391148
859,293.2398,-625.0024,-0.391148
860,294.5824,-625.5561,-0.391148
861,295.9249,-626.1098,-0.391148
862,297.2675,-626.6634,-0.391148
863,298.6101,-627.2171,-0.391148
864,299.9526,-627.7708,-0.391148
865,301.2952,-628.3244,-0.406057
866,302.6378,-628.8781,-0.439778
867,303.9803,-629.4318,-0.473521
868,305.3229,-629.9855,-0.507208
869,306.6267,-630.7100,-0.507208
870,307.9304,-631.4345,-0.507208
871,309.2342,-632.1589,-0.507208
872,310.5379,-632.8834,-0.507208
873,311.8417,-633.6079,-0.507208
874,313.1454,-634.3324,-0.507208
875,314.4492,-635.0569,-0.507208
876,315.7530,-635.7814,-0.507208
877,317.0567,-636.5059,-0.507208
878,318.3605,-637.2304,-0.507208
879,319.6642,-637.9549,-0.507208
880,320.9680,-638.6794,-0.507208
881,322.2717,-639.4039,-0.507208
882,323.5755,-640.1284,-0.507208
883,324.8793,-640.8529,-0.507208
884,326.1830,-641.5774,-0.507208
885,327.4868,-642.3019,-0.507208
886,328.7905,-643.0264,-0.507208
887,330.0943,-643.7509,-0.507208
888,331.3980,-644.4754,-0.507208
889,332.7018,-645.1999,-0.507208
890,334.0055,-645.9244,-0.507208
891,335.3093,-646.6488,-0.507208
892,336.6131,-647.3733,-0.507208
893,337.9168,-648.0978,-0.507208
894,339.2206,-648.8223,-0.507208
895,340.5243,-649.5468,-0.507208
896,341.8281,-650.2713,-0.507208
897,343.1318,-650.9958,-0.507208
898,344.4356,-651.7203,-0.507208
899,345.7394,-652.4448,-0.507208
900,347.0431,-653.1693,-0.507208
901,348.3469,-653.8938,-0.507208
902,349.6506,-654.6183,-0.507208
903,350.9544,-655.3428,-0.507208
904,352.2581,-656.0673,-0.502997
905,353.5619,-656.7918,-0.491042
906,354.8656,-657.5163,-0.479086
907,356.1694,-658.2408,-0.467132
908,357.4895,-658.9066,-0.467132
909,358.8097,-659.5724,-0.467132
910,360.1298,-660.2383,-0.467132
911,361.4500,-660.9041,-0.467132
912,362.7701,-661.5699,-0.467132
913,364.0903,-662.2358,-0.467132
914,365.4104,-662.9016,-0.467132
915,366.7306,-663.5674,-0.467132
916,368.0507,-664.2333,-0.467132
917,369.3709,-664.8991,-0.467132
918,370.6910,-665.5649,-0.467132
919,372.0112,-666.2308,-0.467132
920,373.3313,-666.8966,-0.467132
921,374.6515,-667.5624,-0.467132
922,375.9716,-668.2283,-0.467132
923,377.2917,-668.8941,-0.467132
924,378.6119,-669.5599,-0.467132
925,379.9320,-670.2258,-0.467132
926,381.2522,-670.8916,-0.467132
927,382.5723,-671.5574,-0.467132
928,383.8925,-672.2233,-0.467132
929,385.2126,-672.8891,-0.467132
930,386.5328,-673.5549,-0.467132
931,387.8529,-674.2208,-0.467132
932,389.1731,-674.8866,-0.467132
933,390.4932,-675.5524,-0.467132
934,391.8134,-676.2183,-0.467132
935,393.1335,-676.8841,-0.467132
936,394.4537,-677.5499,-0.467132
937,395.7738,-678.2158,-0.467132
938,397.0939,-678.8816,-0.467132
939,398.4141,-679.5474,-0.467132
940,399.7342,-680.2133,-0.467132
941,401.0544,-680.8791,-0.467132
942,402.3745,-681.5449,-0.467132
943,403.6947,-682.2108,-0.467132
944,405.0148,-682.8766,-0.467132
945,406.3350,-683.5424,-0.467132
946,407.6551,-684.2083,-0.467132
947,408.9753,-684.8741,-0.467132
948,410.2954,-685.5399,-0.467132
949,411.6156,-686.2058,-0.467132
950,412.9357,-686.8716,-0.467132
951,414.2559,-687.5374,-0.467132
952,415.5760,-688.2033,-0.467132
953,416.8961,-688.8691,-0.467132
954,418.2163,-689.5349,-0.467132
955,419.5364,-690.2008,-0.467132
956,420.8566,-690.8666,-0.467132
957,422.1767,-691.5325,-0.467132
958,423.4969,-692.1983,-0.467132
959,424.8170,-692.8641,-0.467132
960,426.1372,-693.5300,-0.467132
961,427.4573,-694.1958,-0.467132
962,428.7775,-694.8616,-0.467132
963,430.0976,-695.5275,-0.467132
964,431.4178,-696.1933,-0.467132
965,432.7379,-696.8591,-0.467132
966,434.0581,-697.5250,-0.467132
967,435.3782,-698.1908,-0.467132
968,436.6983,-698.8566,-0.467132
969,438.0185,-699.5225,-0.467132
970,439.3386,-700.1883,-0.450678
971,440.6588,-700.8541,-0.407444
972,441.9789,-701.5200,-0.364160
973,443.2991,-702.1858,-0.320988
974,444.6687,-702.6412,-0.320988
975,446.0383,-703.0965,-0.320988
976,447.4079,-703.5519,-0.320988
977,448.7775,-704.0073,-0.320988
978,450.1471,-704.4627,-0.320988
979,451.5168,-704.9181,-0.320988
980,452.8864,-705.3734,-0.320988
981,454.2560,-705.8288,-0.320988
982,455.6256,-706.2842,-0.320988
983,456.9952,-706.7396,-0.320988
984,458.3648,-707.1949,-0.320988
985,459.7344,-707.6503,-0.320988
986,461.1041,-708.1057,-0.320988
987,462.4737,-708.5611,-0.320988
988,463.8433,-709.0165,-0.320988
989,465.2129,-709.4718,-0.320988
990,466.5825,-709.9272,-0.320988
991,467.9521,-710.3826,-0.320988
992,469.3217,-710.8380,-0.320988
993,470.6913,-711.2934,-0.266455
994,472.0610,-711.7487,-0.146243
995,473.4306,-712.2041,-0.025088
996,474.8002,-712.6595,0.093525
997,476.1590,-712.5320,0.093525
998,477.5178,-712.4046,0.093525
999,478.8766,-712.2771,0.093525
1000,480.2354,-712.1497,0.093525
1001,481.5942,-712.0222,0.093525
1002,482.9530,-711.8948,0.093525
1003,484.3118,-711.7673,0.093525
1004,485.6706,-711.6399,0.126642
1005,487.0294,-711.5124,0.176763
1006,488.3882,-711.3850,0.226927
1007,489.7470,-711.2575,0.276882
1008,491.1862,-710.8485,0.276882
1009,492.6254,-710.4395,0.276882
1010,494.0646,-710.0305,0.276882
1011,495.5039,-709.6215,0.276882
1012,496.9431,-709.2125,0.276882
1013,498.3823,-708.8035,0.301888
1014,499.8216,-708.3945,0.375650
1015,501.2608,-707.9855,0.449679
1016,502.7000,-707.5765,0.523167
1017,503.8177,-706.9318,0.523167
1018,504.9354,-706.2871,0.523167
1019,506.0531,-705.6425,0.575786
1020,507.1708,-704.9978,0.636338
1021,508.2885,-704.3532,0.696917
1022,509.4062,-703.7085,0.757082
1023,510.4745,-702.6991,0.757082
1024,511.5428,-701.6897,0.757082
1025,512.6110,-700.6803,0.757082
1026,513.6793,-699.6708,0.771491
1027,514.7475,-698.6614,0.807407
1028,515.8158,-697.6520,0.843351
1029,516.8841,-696.6426,0.879230
1030,517.7607,-695.5839,0.879230
1031,518.6373,-694.5251,0.898068
1032,519.5139,-693.4664,0.927660
1033,520.3905,-692.4076,0.957262
1034,521.2671,-691.3489,0.986822
1035,522.0636,-690.1436,0.986822
1036,522.8601,-688.9384,0.986822
1037,523.6566,-687.7332,0.986822
1038,524.4531,-686.5279,0.986822
1039,525.2496,-685.3227,1.028372
1040,526.0461,-684.1174,1.119697
1041,526.8426,-682.9122,1.211436
1042,527.6391,-681.7070,1.302063
1043,528.0151,-680.3417,1.302063
1044,528.3911,-678.9765,1.302063
1045,528.7671,-677.6113,1.302063
1046,529.1430,-676.2461,1.302063
1047,529.5190,-674.8808,1.302063
1048,529.8950,-673.5156,1.302063
1049,530.2710,-672.1504,1.302063
1050,530.6469,-670.7852,1.302063
1051,531.0229,-669.4199,1.357850
1052,531.3989,-668.0547,1.464923
1053,531.7749,-666.6895,1.572577
1054,532.1508,-665.3243,1.678358
1055,531.9900,-663.8348,1.678358
1056,531.8292,-662.3454,1.678358
1057,531.6684,-660.8559,1.678358
1058,531.5075,-659.3665,1.678358
1059,531.3467,-657.8770,1.678358
1060,531.1859,-656.3876,1.678358
1061,531.0251,-654.8981,1.678358
1062,530.8642,-653.4087,1.678358
1063,530.7034,-651.9192,1.678358
1064,530.5426,-650.4298,1.678358
1065,530.3817,-648.9403,1.678358
1066,530.2209,-647.4509,1.678358
1067,530.0601,-645.9614,1.705912
1068,529.8993,-644.4720,1.788373
1069,529.7384,-642.9825,1.871209
1070,529.5776,-641.4931,1.953292
1071,529.0271,-640.1247,1.953292
1072,528.4766,-638.7563,1.953292
1073,527.9261,-637.3879,1.953292
1074,527.3755,-636.0195,1.953292
1075,526.8250,-634.6511,1.953292
1076,526.2745,-633.2828,1.953292
1077,525.7240,-631.9144,1.953292
1078,525.1735,-630.5460,1.953292
1079,524.6230,-629.1776,1.953292
1080,524.0725,-627.8092,1.953292
1081,523.5219,-626.4408,1.953292
1082,522.9714,-625.0725,1.953292
1083,522.4209,-623.7041,1.953292
1084,521.8704,-622.3357,1.953292
1085,521.3199,-620.9673,1.953292
1086,520.7694,-619.5989,1.953292
1087,520.2189,-618.2305,1.953292
1088,519.6684,-616.8621,1.953292
1089,519.1178,-615.4938,1.962096
1090,518.5673,-614.1254,1.984694
1091,518.0168,-612.7570,2.007299
1092,517.4663,-611.3886,2.029888
1093,516.8238,-610.0888,2.029888
1094,516.1813,-608.7890,2.029888
1095,515.5388,-607.4893,2.029888
1096,514.8963,-606.1895,2.029888
1097,514.2538,-604.8897,2.029888
1098,513.6113,-603.5899,2.029888
1099,512.9688,-602.2901,2.029888
1100,512.3263,-600.9904,2.029888
1101,511.6838,-599.6906,2.029888
1102,511.0413,-598.3908,2.029888
1103,510.3987,-597.0910,2.029888
1104,509.7562,-595.7913,2.029888
1105,509.1137,-594.4915,2.029888
1106,508.4712,-593.1917,2.042942
1107,507.8287,-591.8919,2.106551
1108,507.1862,-590.5921,2.253244
1109,506.5437,-589.2924,2.518664
1110,505.8387,-588.1668,2.833372
1111,504.9992,-587.3266,3.134448
1112,504.0592,-586.7753,-2.878761
1113,503.0530,-586.5167,-2.653393
1114,502.0147,-586.5545,-2.474969
1115,500.9787,-586.8923,-2.348879
1116,499.9790,-587.5338,-2.271778
