ds,vmin,vmax,Rwindow,threshold,match_runtime_sec,rank_score,score_valid,score_corr,score_mae,valid_count,invalid_count,valid_ratio,mae,norm_mae,corr,nan_quality_count,core_frame_start,core_frame_end_exclusive,core_total_count,core_valid_count,core_valid_ratio,core_mae,core_norm_mae,core_corr
10,0.8,1.2,10,0.8,0.8621,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.8,1.2,10,0.9,0.8621,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.8,1.2,10,1.0,0.8621,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.5,1.5,10,0.8,0.8839,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.5,1.5,10,0.9,0.8839,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.5,1.5,10,1.0,0.8839,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.3,2.0,10,0.8,0.9232,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.3,2.0,10,0.9,0.9232,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.3,2.0,10,1.0,0.9232,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.8,1.2,30,0.8,0.8507,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.8,1.2,30,0.9,0.8507,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.8,1.2,30,1.0,0.8507,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.5,1.5,30,0.8,1.0498,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.5,1.5,30,0.9,1.0498,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.5,1.5,30,1.0,1.0498,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.3,2.0,30,0.8,0.9955,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.3,2.0,30,0.9,0.9955,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.3,2.0,30,1.0,0.9955,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.8,1.2,50,0.8,1.2246,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.8,1.2,50,0.9,1.2246,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.8,1.2,50,1.0,1.2246,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.5,1.5,50,0.8,1.0116,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.5,1.5,50,0.9,1.0116,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.5,1.5,50,1.0,1.0116,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.3,2.0,50,0.8,0.9751,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.3,2.0,50,0.9,0.9751,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
10,0.3,2.0,50,1.0,0.9751,0.9876373626373627,0.9725274725274725,1.0,1.0,354,10,0.9725274725274725,0.0,0.0,1.0,10,5,359,354,354,1.0,0.0,0.0,1.0
20,0.8,1.2,10,0.8,0.899,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.8,1.2,10,0.9,0.899,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.8,1.2,10,1.0,0.899,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.5,1.5,10,0.8,1.0153,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.5,1.5,10,0.9,1.0153,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.5,1.5,10,1.0,1.0153,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.3,2.0,10,0.8,1.1528,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.3,2.0,10,0.9,1.1528,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.3,2.0,10,1.0,1.1528,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.8,1.2,30,0.8,1.0593,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.8,1.2,30,0.9,1.0593,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.8,1.2,30,1.0,1.0593,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.5,1.5,30,0.8,1.0205,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.5,1.5,30,0.9,1.0205,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.5,1.5,30,1.0,1.0205,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.3,2.0,30,0.8,1.2514,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.3,2.0,30,0.9,1.2514,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.3,2.0,30,1.0,1.2514,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.8,1.2,50,0.8,0.9671,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.8,1.2,50,0.9,0.9671,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
20,0.8,1.2,50,1.0,0.9671,0.9752747252747253,0.945054945054945,0.9999999999999999,1.0,344,20,0.945054945054945,0.0,0.0,0.9999999999999999,20,10,354,344,344,1.0,0.0,0.0,0.9999999999999999
