query_array_index,query_frame_id,matched_ref_index,matched_ref_frame_id,quality,valid,gt_x,gt_y,gt_yaw_rad,est_x,est_y,est_yaw_rad,xy_error
94,95,94,95,0.096099708,True,-11.271400,-105.000000,0.000000000,-11.271400,-105.000000,0.000000000,0.000000
95,96,95,96,0.098743559,True,-9.300000,-105.000000,0.000000000,-9.300000,-105.000000,0.000000000,0.000000
96,97,96,97,0.108333867,True,-7.328600,-105.000000,0.000000000,-7.328600,-105.000000,0.000000000,0.000000
97,98,97,98,0.094330405,True,-5.357100,-105.000000,0.000000000,-5.357100,-105.000000,0.000000000,0.000000
98,99,98,99,0.097199405,True,-3.385700,-105.000000,0.000000000,-3.385700,-105.000000,0.000000000,0.000000
99,100,99,100,0.098695244,True,-1.414300,-105.000000,0.000000000,-1.414300,-105.000000,0.000000000,0.000000
100,101,100,101,0.106004325,True,0.557100,-105.000000,0.000000000,0.557100,-105.000000,0.000000000,0.000000
101,102,101,102,0.121247823,True,2.528600,-105.000000,0.000000000,2.528600,-105.000000,0.000000000,0.000000
102,103,102,103,0.130921676,True,4.500000,-105.000000,0.024544000,4.500000,-105.000000,0.024544000,0.000000
103,104,103,104,0.136933345,True,6.487200,-104.951200,0.073631000,6.487200,-104.951200,0.073631000,0.000000
104,105,104,105,0.152384024,True,8.469700,-104.805000,0.122718000,8.469700,-104.805000,0.122718000,0.000000
105,106,105,106,0.152690506,True,10.442600,-104.561600,0.171806000,10.442600,-104.561600,0.171806000,0.000000
106,107,106,107,0.169336361,True,12.401200,-104.221800,0.220893000,12.401200,-104.221800,0.220893000,0.000000
107,108,107,108,0.145835278,True,14.340700,-103.786300,0.269981000,14.340700,-103.786300,0.269981000,0.000000
108,109,108,109,0.132596017,True,16.256500,-103.256100,0.319068000,16.256500,-103.256100,0.319068000,0.000000
109,110,109,110,0.123945617,True,18.144000,-102.632500,0.368155000,18.144000,-102.632500,0.368155000,0.000000
110,111,110,111,0.114641803,True,19.998700,-101.917100,0.417243000,19.998700,-101.917100,0.417243000,0.000000
111,112,111,112,0.112244985,True,21.816000,-101.111600,0.466330000,21.816000,-101.111600,0.466330000,0.000000
112,113,112,113,0.110774857,True,23.591600,-100.217800,0.515418000,23.591600,-100.217800,0.515418000,0.000000
113,114,113,114,0.100468752,True,25.321200,-99.238000,0.564505000,25.321200,-99.238000,0.564505000,0.000000
114,115,114,115,0.109416519,True,27.000600,-98.174500,0.613592000,27.000600,-98.174500,0.613592000,0.000000
115,116,115,116,0.107161463,True,28.625800,-97.029900,0.662680000,28.625800,-97.029900,0.662680000,0.000000
116,117,116,117,0.099934397,True,30.192900,-95.806900,0.711767000,30.192900,-95.806900,0.711767000,0.000000
117,118,117,118,0.089802246,True,31.698100,-94.508500,0.760854000,31.698100,-94.508500,0.760854000,0.000000
118,119,118,119,0.079186499,True,33.137800,-93.137800,0.809942000,33.137800,-93.137800,0.809942000,0.000000
119,120,119,120,0.089469921,True,34.508500,-91.698100,0.859029000,34.508500,-91.698100,0.859029000,0.000000
120,121,120,121,0.100769110,True,35.806900,-90.192900,0.908117000,35.806900,-90.192900,0.908117000,0.000000
121,122,121,122,0.105529261,True,37.029900,-88.625800,0.957204000,37.029900,-88.625800,0.957204000,0.000000
122,123,122,123,0.118167054,True,38.174500,-87.000600,1.006291000,38.174500,-87.000600,1.006291000,0.000000
123,124,123,124,0.128624780,True,39.238000,-85.321200,1.055379000,39.238000,-85.321200,1.055379000,0.000000
124,125,124,125,0.145908155,True,40.217800,-83.591600,1.104466000,40.217800,-83.591600,1.104466000,0.000000
125,126,125,126,0.146888765,True,41.111600,-81.816000,1.153554000,41.111600,-81.816000,1.153554000,0.000000
126,127,126,127,0.166823017,True,41.917100,-79.998700,1.202641000,41.917100,-79.998700,1.202641000,0.000000
127,128,127,128,0.202408218,True,42.632500,-78.144000,1.251728000,42.632500,-78.144000,1.251728000,0.000000
128,129,128,129,0.233421344,True,43.256100,-76.256500,1.300816000,43.256100,-76.256500,1.300816000,0.000000
129,130,129,130,0.224603330,True,43.786300,-74.340700,1.349903000,43.786300,-74.340700,1.349903000,0.000000
130,131,130,131,0.203183463,True,44.221800,-72.401200,1.398990000,44.221800,-72.401200,1.398990000,0.000000
131,132,131,132,0.177937378,True,44.561600,-70.442600,1.448078000,44.561600,-70.442600,1.448078000,0.000000
132,133,132,133,0.174175319,True,44.805000,-68.469700,1.497165000,44.805000,-68.469700,1.497165000,0.000000
133,134,133,134,0.178273361,True,44.951200,-66.487200,1.546253000,44.951200,-66.487200,1.546253000,0.000000
134,135,134,135,0.168287033,True,45.000000,-64.500000,1.521709000,45.000000,-64.500000,1.521709000,0.000000
135,136,135,136,0.155732403,True,45.093900,-62.588700,1.423534000,45.093900,-62.588700,1.423534000,0.000000
136,137,136,137,0.151706848,True,45.374700,-60.695700,1.325359000,45.374700,-60.695700,1.325359000,0.000000
137,138,137,138,0.133796799,True,45.839700,-58.839400,1.227185000,45.839700,-58.839400,1.227185000,0.000000
138,139,138,139,0.115405662,True,46.484300,-57.037700,1.129010000,46.484300,-57.037700,1.129010000,0.000000
139,140,139,140,0.104803686,True,47.302500,-55.307800,1.030835000,47.302500,-55.307800,1.030835000,0.000000
140,141,140,141,0.092593149,True,48.286300,-53.666400,0.932660000,48.286300,-53.666400,0.932660000,0.000000
141,142,141,142,0.091757647,True,49.426300,-52.129300,0.834486000,49.426300,-52.129300,0.834486000,0.000000
142,143,142,143,0.088186599,True,50.711400,-50.711400,0.736311000,50.711400,-50.711400,0.736311000,0.000000
143,144,143,144,0.076997958,True,52.129300,-49.426300,0.638136000,52.129300,-49.426300,0.638136000,0.000000
144,145,144,145,0.070078886,True,53.666400,-48.286300,0.539961000,53.666400,-48.286300,0.539961000,0.000000
145,146,145,146,0.071737313,True,55.307800,-47.302500,0.441786000,55.307800,-47.302500,0.441786000,0.000000
146,147,146,147,0.084505401,True,57.037700,-46.484300,0.343612000,57.037700,-46.484300,0.343612000,0.000000
147,148,147,148,0.095382081,True,58.839400,-45.839700,0.245437000,58.839400,-45.839700,0.245437000,0.000000
148,149,148,149,0.094234641,True,60.695700,-45.374700,0.147262000,60.695700,-45.374700,0.147262000,0.000000
149,150,149,150,0.094641551,True,62.588700,-45.093900,0.049087000,62.588700,-45.093900,0.049087000,0.000000
150,151,150,151,0.095800722,True,64.500000,-45.000000,0.024544000,64.500000,-45.000000,0.024544000,0.000000
151,152,151,152,0.099175432,True,66.487200,-44.951200,0.073631000,66.487200,-44.951200,0.073631000,0.000000
152,153,152,153,0.110198784,True,68.469700,-44.805000,0.122718000,68.469700,-44.805000,0.122718000,0.000000
153,154,153,154,0.116231762,True,70.442600,-44.561600,0.171806000,70.442600,-44.561600,0.171806000,0.000000
154,155,154,155,0.136738638,True,72.401200,-44.221800,0.220893000,72.401200,-44.221800,0.220893000,0.000000
155,156,155,156,0.147327795,True,74.340700,-43.786300,0.269981000,74.340700,-43.786300,0.269981000,0.000000
156,157,156,157,0.139563485,True,76.256500,-43.256100,0.319068000,76.256500,-43.256100,0.319068000,0.000000
157,158,157,158,0.124290375,True,78.144000,-42.632500,0.368155000,78.144000,-42.632500,0.368155000,0.000000
158,159,158,159,0.104513099,True,79.998700,-41.917100,0.417243000,79.998700,-41.917100,0.417243000,0.000000
159,160,159,160,0.090617735,True,81.816000,-41.111600,0.466330000,81.816000,-41.111600,0.466330000,0.000000
160,161,160,161,0.083913691,True,83.591600,-40.217800,0.515418000,83.591600,-40.217800,0.515418000,0.000000
161,162,161,162,0.073697107,True,85.321200,-39.238000,0.564505000,85.321200,-39.238000,0.564505000,0.000000
162,163,162,163,0.070992018,True,87.000600,-38.174500,0.613592000,87.000600,-38.174500,0.613592000,0.000000
163,164,163,164,0.070063150,True,88.625800,-37.029900,0.662680000,88.625800,-37.029900,0.662680000,0.000000
164,165,164,165,0.072049128,True,90.192900,-35.806900,0.711767000,90.192900,-35.806900,0.711767000,0.000000
165,166,165,166,0.072399797,True,91.698100,-34.508500,0.760854000,91.698100,-34.508500,0.760854000,0.000000
166,167,166,167,0.069933470,True,93.137800,-33.137800,0.809942000,93.137800,-33.137800,0.809942000,0.000000
167,168,167,168,0.071947665,True,94.508500,-31.698100,0.859029000,94.508500,-31.698100,0.859029000,0.000000
168,169,168,169,0.074170320,True,95.806900,-30.192900,0.908117000,95.806900,-30.192900,0.908117000,0.000000
169,170,169,170,0.087043491,True,97.029900,-28.625800,0.957204000,97.029900,-28.625800,0.957204000,0.000000
170,171,170,171,0.121409323,True,98.174500,-27.000600,1.006291000,98.174500,-27.000600,1.006291000,0.000000
171,172,171,172,0.142635105,True,99.238000,-25.321200,1.055379000,99.238000,-25.321200,1.055379000,0.000000
172,173,172,173,0.149003521,True,100.217800,-23.591600,1.104466000,100.217800,-23.591600,1.104466000,0.000000
173,174,173,174,0.145526538,True,101.111600,-21.816000,1.153554000,101.111600,-21.816000,1.153554000,0.000000
174,175,174,175,0.158170217,True,101.917100,-19.998700,1.202641000,101.917100,-19.998700,1.202641000,0.000000
175,176,175,176,0.170004862,True,102.632500,-18.144000,1.251728000,102.632500,-18.144000,1.251728000,0.000000
176,177,176,177,0.174633981,True,103.256100,-16.256500,1.300816000,103.256100,-16.256500,1.300816000,0.000000
177,178,177,178,0.177349413,True,103.786300,-14.340700,1.349903000,103.786300,-14.340700,1.349903000,0.000000
178,179,178,179,0.174231494,True,104.221800,-12.401200,1.398990000,104.221800,-12.401200,1.398990000,0.000000
179,180,179,180,0.172140534,True,104.561600,-10.442600,1.448078000,104.561600,-10.442600,1.448078000,0.000000
180,181,180,181,0.168834834,True,104.805000,-8.469700,1.497165000,104.805000,-8.469700,1.497165000,0.000000
181,182,181,182,0.173708396,True,104.951200,-6.487200,1.546253000,104.951200,-6.487200,1.546253000,0.000000
182,183,182,183,0.169723741,True,105.000000,-4.500000,1.570796000,105.000000,-4.500000,1.570796000,0.000000
183,184,183,184,0.156451374,True,105.000000,-2.528600,1.570796000,105.000000,-2.528600,1.570796000,0.000000
184,185,184,185,0.167638740,True,105.000000,-0.557100,1.570796000,105.000000,-0.557100,1.570796000,0.000000
185,186,185,186,0.143480073,True,105.000000,1.414300,1.570796000,105.000000,1.414300,1.570796000,0.000000
