ds,vmin,vmax,Rwindow,threshold,match_runtime_sec,rank_score,score_valid,score_corr,score_mae,valid_count,invalid_count,valid_ratio,mae,norm_mae,corr,nan_quality_count,core_frame_start,core_frame_end_exclusive,core_total_count,core_valid_count,core_valid_ratio,core_mae,core_norm_mae,core_corr
10,0.8,1.2,10,0.8,12.5894,0.9959677419354839,0.9910394265232975,1.0,1.0,1106,10,0.9910394265232975,0.0,0.0,1.0,10,5,1111,1106,1106,1.0,0.0,0.0,1.0
10,0.8,1.2,10,0.9,12.5894,0.9959677419354839,0.9910394265232975,1.0,1.0,1106,10,0.9910394265232975,0.0,0.0,1.0,10,5,1111,1106,1106,1.0,0.0,0.0,1.0
10,0.8,1.2,10,1.0,12.5894,0.9959677419354839,0.9910394265232975,1.0,1.0,1106,10,0.9910394265232975,0.0,0.0,1.0,10,5,1111,1106,1106,1.0,0.0,0.0,1.0
10,0.5,1.5,10,0.8,12.9484,0.9959677419354839,0.9910394265232975,1.0,1.0,1106,10,0.9910394265232975,0.0,0.0,1.0,10,5,1111,1106,1106,1.0,0.0,0.0,1.0
10,0.5,1.5,10,0.9,12.9484,0.9959677419354839,0.9910394265232975,1.0,1.0,1106,10,0.9910394265232975,0.0,0.0,1.0,10,5,1111,1106,1106,1.0,0.0,0.0,1.0
10,0.5,1.5,10,1.0,12.9484,0.9959677419354839,0.9910394265232975,1.0,1.0,1106,10,0.9910394265232975,0.0,0.0,1.0,10,5,1111,1106,1106,1.0,0.0,0.0,1.0
10,0.3,2.0,10,0.9,13.6502,0.9959677419354839,0.9910394265232975,1.0,1.0,1106,10,0.9910394265232975,0.0,0.0,1.0,10,5,1111,1106,1106,1.0,0.0,0.0,1.0
10,0.3,2.0,10,1.0,13.6502,0.9959677419354839,0.9910394265232975,1.0,1.0,1106,10,0.9910394265232975,0.0,0.0,1.0,10,5,1111,1106,1106,1.0,0.0,0.0,1.0
10,0.8,1.2,30,0.8,11.2288,0.9959677419354839,0.9910394265232975,1.0,1.0,1106,10,0.9910394265232975,0.0,0.0,1.0,10,5,1111,1106,1106,1.0,0.0,0.0,1.0
10,0.8,1.2,30,0.9,11.2288,0.9959677419354839,0.9910394265232975,1.0,1.0,1106,10,0.9910394265232975,0.0,0.0,1.0,10,5,1111,1106,1106,1.0,0.0,0.0,1.0
