,rmse,mean,median,std,min,max,sse
estimation.tum,110.98950458036133,110.83205698011952,108.40577655206553,5.909760786156453,105.03057947709421,123.20852988239167,332604.09342883935
webots-day.txt,15.747141881878306,14.23544632529485,12.627032745948288,6.732350656914353,4.227618368113262,34.93512750400794,90261.98179107413
city_summer_est_from_matches.tum.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
