Sequence,Modality,ATE_Trans_RMSE,ATE_Trans_Mean,ATE_Trans_Median,ATE_Trans_Min,ATE_Trans_Max,RPE_Trans_RMSE,RPE_Trans_Mean,RPE_Trans_Median,RPE_Trans_Min,RPE_Trans_Max,RPE_Rot_RMSE,RPE_Rot_Mean,RPE_Rot_Median,RPE_Rot_Min,RPE_Rot_Max
village_sim_winter_centerline_smooth,mono,2.158561,1.780629,1.716613,0.13654,3.552752,7.637133,5.93674,3.79625,1.422621,12.591347,27.018381,20.764967,12.823226,4.713097,44.758577
