,rmse,mean,median,std,min,max,sse
estimation.tum,1.019462966355391,0.899764818439218,0.8987131495714725,0.4792995005934954,0.03143720661296924,4.155270175396544,363.75665891954645
2014-06-26-overcast-traj-history.txt,0.6472799915204228,0.47690511661061025,0.3565109401544754,0.4376447156921913,0.0009919856864405658,3.88097731880376,1205.7996530024693
matched_ref_proxy_est.tum.txt,0.08853920177100146,0.032999442611002364,0.000200202397588032,0.08215976532104549,4.810378084961601e-10,0.3946066026510184,23.431339657985617
