,rmse,mean,median,std,min,max,sse
estimation.tum,8.864317243649854,7.6196229277041825,7.04675356448267,4.529621025612725,0.5172878453866613,24.335185964377644,27580.218188819912
2014-06-26-overcast-traj-history.txt,63.42678348361618,57.75033969530815,50.51715953644303,26.226992358142056,9.612559561604893,113.12618565116185,11582092.808800198
