date,sequence_id,model_id,owner,protocol_label,eval_mode,trajectory_format,valid_input,ate_rmse,rpe_trans_rmse,rpe_rot_rmse,num_poses,alignment,sync_tolerance_sec,notes
2026-03-29,city_sim_day_centerline,seq_slam,SEQ_SLAM lane,pilot_seqslam_selfcheck_v1,sanity_selfcheck,TUM,True,0.0,0.0,0.0,364,SE3,NA,GT and estimate are identical files with distinct filenames to validate evo pipeline end-to-end
2026-04-07,city_sim_night_centerline_vs_city_sim_night_centerline,seq_slam,SEQ_SLAM lane,seqslam_sim_worlds_city_night_selfcheck_v1,sanity_selfcheck,TUM,True,0.000000,0.000000,0.000000,364,SE3,NA,Night vs night self-check on refreshed city dataset to confirm the TUM + evo lane still runs cleanly.
2026-04-07,village_sim_winter_centerline_smooth_vs_village_sim_winter_centerline_smooth,seq_slam,SEQ_SLAM lane,seqslam_sim_worlds_village_winter_selfcheck_v1,sanity_selfcheck,TUM,True,0.000000,0.000000,0.000000,1116,SE3,NA,Winter vs winter self-check on refreshed village dataset to confirm the TUM + evo lane still runs cleanly.
2026-04-07,city_night_vs_city_night,seq_slam,SEQ_SLAM lane,seqslam_match_export_city_village_worlds_hq_rerun_2026-04-07,sanity_selfcheck,TUM,True,0.000000,0.000000,0.000000,354,raw_xy_no_alignment,NA,"SeqSLAM best params ds=10, v=(0.80,1.20), R=10, th=0.80; valid_ratio=0.9725, corr=1.0000"
2026-04-07,city_summer_vs_city_summer,seq_slam,SEQ_SLAM lane,seqslam_match_export_city_village_worlds_hq_rerun_2026-04-07,sanity_selfcheck,TUM,True,0.000000,0.000000,0.000000,354,raw_xy_no_alignment,NA,"SeqSLAM best params ds=10, v=(0.80,1.20), R=10, th=0.80; valid_ratio=0.9725, corr=1.0000"
2026-04-07,village_winter_vs_village_winter,seq_slam,SEQ_SLAM lane,seqslam_match_export_city_village_worlds_hq_rerun_2026-04-07,sanity_selfcheck,TUM,True,0.000000,0.000000,0.000000,1106,raw_xy_no_alignment,NA,"SeqSLAM best params ds=10, v=(0.80,1.20), R=10, th=0.80; valid_ratio=0.9910, corr=1.0000"
2026-04-07,village_summer_vs_village_summer,seq_slam,SEQ_SLAM lane,seqslam_match_export_city_village_worlds_hq_rerun_2026-04-07,sanity_selfcheck,TUM,True,2.079706,1.315917,0.000000,1106,raw_xy_no_alignment,NA,"SeqSLAM best params ds=10, v=(0.80,1.20), R=10, th=1.00; valid_ratio=0.9910, corr=1.0000"
2026-04-17,city_summer_vs_city_summer,seq_slam,SEQ_SLAM lane,seqslam_match_export_seqslam_full_eval_2026-04-17_run1_sim_worlds,sanity_selfcheck,TUM,True,0.000000,0.000000,0.000000,354,raw_xy_no_alignment,NA,"SeqSLAM best params ds=10, v=(0.80,1.20), R=10, th=0.80; valid_ratio=0.9725, corr=1.0000"
2026-04-17,village_summer_vs_village_summer,seq_slam,SEQ_SLAM lane,seqslam_match_export_seqslam_full_eval_2026-04-17_run1_sim_worlds,sanity_selfcheck,TUM,True,0.000000,0.000000,0.000000,1106,raw_xy_no_alignment,NA,"SeqSLAM best params ds=10, v=(0.80,1.20), R=10, th=0.90; valid_ratio=0.9910, corr=1.0000"
