,rmse,mean,median,std,min,max,sse
estimation.tum,1.9976477769778167,1.9967232258009582,2.0069368722071976,0.06077006180208987,1.8809893479123976,2.048687424435689,19.952983204322063
webots-night.txt,3.0974184702957173,2.619315142251164,1.9878088942350625,1.6532360284311565,0.060265570579099696,9.343841378947179,3482.6224283868496
