dataset_group,reference_run,query_run,protocol,best_ds,best_vmin,best_vmax,best_rwindow,best_threshold,valid_count,invalid_count,valid_ratio,core_valid_ratio,corr,core_corr,norm_mae,core_norm_mae,rank_score,selected_with_gate,min_valid_ratio_gate,min_valid_count_gate,tuning_pass,result_dir,tuning_summary_csv,best_plot
city_sim,city_sim_day_centerline,city_sim_night_centerline,city_village_worlds_city_directional_gated,50,0.8,1.2,10,1.0,314,50,0.8626373626373627,1.0,0.7319026164097168,0.7319026164097168,0.11933463178396589,0.11933463178396589,0.8130476649831051,True,0.5,100,True,SEQ_SLAM/pyseqslam/results/sim_worlds/city_sim/city_sim_city_sim_day_centerline_vs_city_sim_night_centerline,SEQ_SLAM/pyseqslam/results/sim_worlds/city_sim/city_sim_city_sim_day_centerline_vs_city_sim_night_centerline/tuning_summary.csv,SEQ_SLAM/pyseqslam/results/sim_worlds/city_sim/city_sim_city_sim_day_centerline_vs_city_sim_night_centerline/sim_worlds_tuning_best_matchings.png
city_sim,city_sim_night_centerline,city_sim_day_centerline,city_village_worlds_city_directional_gated,50,0.8,1.2,10,1.0,314,50,0.8626373626373627,1.0,0.22878755222939215,0.22878755222939215,0.2208506606306259,0.2208506606306259,0.5965742349839761,True,0.5,100,True,SEQ_SLAM/pyseqslam/results/sim_worlds/city_sim/city_sim_city_sim_night_centerline_vs_city_sim_day_centerline,SEQ_SLAM/pyseqslam/results/sim_worlds/city_sim/city_sim_city_sim_night_centerline_vs_city_sim_day_centerline/tuning_summary.csv,SEQ_SLAM/pyseqslam/results/sim_worlds/city_sim/city_sim_city_sim_night_centerline_vs_city_sim_day_centerline/sim_worlds_tuning_best_matchings.png
city_sim,city_sim_night_centerline,city_sim_night_centerline,city_village_worlds_city_directional_gated,10,0.8,1.2,10,0.8,354,10,0.9725274725274725,1.0,1.0,1.0,0.0,0.0,0.9876373626373627,True,0.5,100,True,SEQ_SLAM/pyseqslam/results/sim_worlds/city_sim/city_sim_city_sim_night_centerline_vs_city_sim_night_centerline,SEQ_SLAM/pyseqslam/results/sim_worlds/city_sim/city_sim_city_sim_night_centerline_vs_city_sim_night_centerline/tuning_summary.csv,SEQ_SLAM/pyseqslam/results/sim_worlds/city_sim/city_sim_city_sim_night_centerline_vs_city_sim_night_centerline/sim_worlds_tuning_best_matchings.png
